triangle_index,vertex_ids,vertex_labels
291,"280,279,35","Malignant,Malignant,Malignant"
292,"280,279,290","Malignant,Malignant,Malignant"
293,"280,290,279","Malignant,Malignant,Malignant"
294,"280,290,292","Malignant,Malignant,Malignant"
295,"280,292,290","Malignant,Malignant,Malignant"
296,"290,42,297","Malignant,Malignant,Malignant"
297,"290,279,280","Malignant,Malignant,Malignant"
298,"290,280,279","Malignant,Malignant,Malignant"
299,"290,280,292","Malignant,Malignant,Malignant"
300,"290,292,280","Malignant,Malignant,Malignant"
301,"290,292,297","Malignant,Malignant,Malignant"
302,"290,297,42","Malignant,Malignant,Malignant"
303,"290,297,292","Malignant,Malignant,Malignant"
304,"292,280,290","Malignant,Malignant,Malignant"
305,"292,290,280","Malignant,Malignant,Malignant"
306,"292,290,297","Malignant,Malignant,Malignant"
307,"292,297,290","Malignant,Malignant,Malignant"
308,"297,42,45","Malignant,Malignant,Malignant"
309,"297,42,290","Malignant,Malignant,Malignant"
310,"297,45,42","Malignant,Malignant,Malignant"
311,"297,290,42","Malignant,Malignant,Malignant"
312,"297,290,292","Malignant,Malignant,Malignant"
313,"297,292,290","Malignant,Malignant,Malignant"
314,"311,42,45","Malignant,Malignant,Malignant"
315,"311,42,324","Malignant,Malignant,Malignant"
316,"311,45,42","Malignant,Malignant,Malignant"
317,"311,316,324","Malignant,Malignant,Malignant"
318,"311,324,42","Malignant,Malignant,Malignant"
319,"311,324,316","Malignant,Malignant,Malignant"
320,"316,311,324","Malignant,Malignant,Malignant"
321,"316,324,311","Malignant,Malignant,Malignant"
322,"324,42,311","Malignant,Malignant,Malignant"
323,"324,311,42","Malignant,Malignant,Malignant"
324,"324,311,316","Malignant,Malignant,Malignant"
325,"324,316,311","Malignant,Malignant,Malignant"
326,"347,57,58","Malignant,Malignant,Malignant"
327,"347,58,57","Malignant,Malignant,Malignant"
328,"347,58,378","Malignant,Malignant,Malignant"
329,"347,378,58","Malignant,Malignant,Malignant"
330,"378,58,347","Malignant,Malignant,Malignant"
331,"378,347,58","Malignant,Malignant,Malignant"
332,"416,82,423","Malignant,Malignant,Malignant"
333,"416,83,423","Malignant,Malignant,Malignant"
334,"416,423,82","Malignant,Malignant,Malignant"
335,"416,423,83","Malignant,Malignant,Malignant"
336,"423,82,88","Malignant,Malignant,Malignant"
337,"423,82,416","Malignant,Malignant,Malignant"
338,"423,83,88","Malignant,Malignant,Malignant"
339,"423,83,416","Malignant,Malignant,Malignant"
340,"423,88,82","Malignant,Malignant,Malignant"
341,"423,88,83","Malignant,Malignant,Malignant"
342,"423,416,82","Malignant,Malignant,Malignant"
343,"423,416,83","Malignant,Malignant,Malignant"
344,"444,88,89","Malignant,Malignant,Malignant"
345,"444,88,93","Malignant,Malignant,Malignant"
346,"444,89,88","Malignant,Malignant,Malignant"
347,"444,92,93","Malignant,Malignant,Malignant"
348,"444,92,465","Malignant,Malignant,Malignant"
349,"444,93,88","Malignant,Malignant,Malignant"
350,"444,93,92","Malignant,Malignant,Malignant"
351,"444,465,92","Malignant,Malignant,Malignant"
352,"448,91,97","Malignant,Malignant,Malignant"
353,"448,97,91","Malignant,Malignant,Malignant"
354,"448,97,99","Malignant,Malignant,Malignant"
355,"448,99,97","Malignant,Malignant,Malignant"
356,"458,93,461","Malignant,Malignant,Malignant"
357,"458,93,462","Malignant,Malignant,Malignant"
358,"458,98,462","Malignant,Malignant,Malignant"
359,"458,98,474","Malignant,Malignant,Malignant"
360,"458,461,93","Malignant,Malignant,Malignant"
361,"458,461,474","Malignant,Malignant,Malignant"
362,"458,462,93","Malignant,Malignant,Malignant"
363,"458,462,98","Malignant,Malignant,Malignant"
364,"458,474,98","Malignant,Malignant,Malignant"
365,"458,474,461","Malignant,Malignant,Malignant"
366,"461,92,93","Malignant,Malignant,Malignant"
367,"461,92,465","Malignant,Malignant,Malignant"
368,"461,93,92","Malignant,Malignant,Malignant"
369,"461,93,458","Malignant,Malignant,Malignant"
370,"461,103,465","Malignant,Malignant,Malignant"
371,"461,103,474","Malignant,Malignant,Malignant"
372,"461,458,93","Malignant,Malignant,Malignant"
373,"461,458,474","Malignant,Malignant,Malignant"
374,"461,465,92","Malignant,Malignant,Malignant"
375,"461,465,103","Malignant,Malignant,Malignant"
376,"461,474,103","Malignant,Malignant,Malignant"
377,"461,474,458","Malignant,Malignant,Malignant"
378,"462,93,458","Malignant,Malignant,Malignant"
379,"462,98,100","Malignant,Malignant,Malignant"
380,"462,98,458","Malignant,Malignant,Malignant"
381,"462,100,98","Malignant,Malignant,Malignant"
382,"462,458,93","Malignant,Malignant,Malignant"
383,"462,458,98","Malignant,Malignant,Malignant"
384,"465,92,444","Malignant,Malignant,Malignant"
385,"465,92,461","Malignant,Malignant,Malignant"
386,"465,103,461","Malignant,Malignant,Malignant"
387,"465,444,92","Malignant,Malignant,Malignant"
388,"465,461,92","Malignant,Malignant,Malignant"
389,"465,461,103","Malignant,Malignant,Malignant"
390,"474,98,104","Malignant,Malignant,Malignant"
391,"474,98,458","Malignant,Malignant,Malignant"
392,"474,103,105","Malignant,Malignant,Malignant"
393,"474,103,461","Malignant,Malignant,Malignant"
394,"474,104,98","Malignant,Malignant,Malignant"
395,"474,104,105","Malignant,Malignant,Malignant"
396,"474,105,103","Malignant,Malignant,Malignant"
397,"474,105,104","Malignant,Malignant,Malignant"
398,"474,458,98","Malignant,Malignant,Malignant"
399,"474,458,461","Malignant,Malignant,Malignant"
400,"474,461,103","Malignant,Malignant,Malignant"
401,"474,461,458","Malignant,Malignant,Malignant"
402,"475,99,102","Malignant,Malignant,Malignant"
403,"475,99,479","Malignant,Malignant,Malignant"
404,"475,102,99","Malignant,Malignant,Malignant"
405,"475,102,479","Malignant,Malignant,Malignant"
406,"475,479,99","Malignant,Malignant,Malignant"
407,"475,479,102","Malignant,Malignant,Malignant"
408,"479,99,102","Malignant,Malignant,Malignant"
409,"479,99,475","Malignant,Malignant,Malignant"
410,"479,101,102","Malignant,Malignant,Malignant"
411,"479,102,99","Malignant,Malignant,Malignant"
412,"479,102,101","Malignant,Malignant,Malignant"
413,"479,102,475","Malignant,Malignant,Malignant"
414,"479,475,99","Malignant,Malignant,Malignant"
415,"479,475,102","Malignant,Malignant,Malignant"
416,"482,100,104","Malignant,Malignant,Malignant"
417,"482,100,107","Malignant,Malignant,Malignant"
418,"482,104,100","Malignant,Malignant,Malignant"
419,"482,104,105","Malignant,Malignant,Malignant"
420,"482,105,104","Malignant,Malignant,Malignant"
421,"482,105,106","Malignant,Malignant,Malignant"
422,"482,106,105","Malignant,Malignant,Malignant"
423,"482,106,107","Malignant,Malignant,Malignant"
424,"482,107,100","Malignant,Malignant,Malignant"
425,"482,107,106","Malignant,Malignant,Malignant"
426,"493,105,106","Malignant,Malignant,Malignant"
427,"493,106,105","Malignant,Malignant,Malignant"
428,"505,116,118","Malignant,Malignant,Malignant"
