"gene","p_val","avg_log2FC","pct.1","pct.2","p_adj"
"KRT6A",0.0675042260068858,-1.21732616135892,0.095,0.206896551724138,0.822097450129927
"KRT7",0.0123497235570902,-1.55797816188253,0.07,0.206896551724138,0.822097450129927
"KRT8",0.0624136443410813,-1.35436449727039,0.125,0.241379310344828,0.822097450129927
"MMP19",0.116157137999256,3.16520234478738,0.08,0,0.822097450129927
"MRC2",0.116915407839272,0.975473070004882,0.145,0.0344827586206897,0.822097450129927
"MYC",0.0603854808519321,-1.26682733752701,0.05,0.137931034482759,0.822097450129927
"NFKBIA",0.129112346347903,3.02495016794177,0.075,0,0.822097450129927
"NOTCH1",0.0785960516102261,-1.5986755283554,0.055,0.137931034482759,0.822097450129927
"NPPC",0.169091521213816,-0.704655104528429,0.28,0.379310344827586,0.822097450129927
"NPR1",0.12911286631803,3.19952693718071,0.075,0,0.822097450129927
"NR1H2",0.0317390747425958,-1.4876227258999,0.085,0.206896551724138,0.822097450129927
"NRIP3",0.168003601344568,-1.435160612376,0.045,0.103448275862069,0.822097450129927
"OAS3",0.12911286631803,3.02009867925103,0.075,0,0.822097450129927
"RARB",0.17779384436303,2.80751007604446,0.06,0,0.822097450129927
"RELT",0.163819713158408,-1.28954128121587,0.065,0.137931034482759,0.822097450129927
"ROR1",0.0293576270197038,-1.20594603193467,0.04,0.137931034482759,0.822097450129927
"RPL37",0.128272176415053,1.3246975794608,0.14,0.0344827586206897,0.822097450129927
"RPS4Y1",0.159712230677403,2.9220479436855,0.065,0,0.822097450129927
"RXRA",0.12911286631803,3.02511194631941,0.075,0,0.822097450129927
"RXRB",0.013809665496243,-1.42794935526555,0.07,0.206896551724138,0.822097450129927
"S100P",0.159712879201068,2.95173090978736,0.065,0,0.822097450129927
"SFN",0.159712879201068,2.74100961524472,0.065,0,0.822097450129927
"SIGIRR",0.134534691268752,-0.861311280441654,0.06,0.137931034482759,0.822097450129927
"SMAD2",0.143564163220738,3.05451081938178,0.07,0,0.822097450129927
"SOD1",0.159712879201068,3.1547611086042,0.065,0,0.822097450129927
"TAGLN",0.0251459044882975,1.12706391981045,0.515,0.310344827586207,0.822097450129927
"TBX21",0.143564743390196,3.12482757230596,0.07,0,0.822097450129927
"TGFB1",0.104525323938805,3.31304471832434,0.085,0,0.822097450129927
"TGFB3",0.0846711348619136,3.44804756542879,0.095,0,0.822097450129927
"TGFBR2",0.143563583050556,3.28280861722394,0.07,0,0.822097450129927
"TIE1",0.159712230677403,2.79887167501249,0.065,0,0.822097450129927
"TLR4",0.104526162796615,3.1856413135764,0.085,0,0.822097450129927
"TM4SF1",0.104526162796615,3.41079179702655,0.085,0,0.822097450129927
"TNFRSF10B",0.11934220834685,-1.15180052163564,0.06,0.137931034482759,0.822097450129927
"TNFRSF10D",0.129111826377284,3.12848765650408,0.075,0,0.822097450129927
"TNFRSF11B",0.131035776221601,-0.980246687258424,0.06,0.137931034482759,0.822097450129927
"TNFRSF14",0.0617117025599719,3.65221224833595,0.11,0,0.822097450129927
"TNFRSF1B",0.0866330149365751,-1.36983606135328,0.055,0.137931034482759,0.822097450129927
"TNFSF12",0.116156671283675,3.14924336037677,0.08,0,0.822097450129927
"TNFSF4",0.12911286631803,3.04839838394981,0.075,0,0.822097450129927
"TSC22D1",0.1656197908635,-1.38175449405266,0.045,0.103448275862069,0.822097450129927
"TTR",0.177793117806854,2.63061852363246,0.06,0,0.822097450129927
"TUBB",0.131860521357732,1.17502157623046,0.185,0.0689655172413793,0.822097450129927
"VEGFB",0.094073116381655,3.52022891473003,0.09,0,0.822097450129927
"WNT7B",0.0940734936905623,3.51907755827746,0.09,0,0.822097450129927
"XCL1",0.168003601344568,-1.47027191274065,0.045,0.103448275862069,0.822097450129927
"ZFP36",0.0656320234425703,-1.10749733163974,0.12,0.241379310344828,0.822097450129927
"NegPrb12",0.17779384436303,2.72112215511358,0.06,0,0.822097450129927
"HCAR3",0.182845434724053,-1.09992974677716,0.045,0.103448275862069,0.827157918989762
"ITGAM",0.182845434724053,-1.25417173574695,0.045,0.103448275862069,0.827157918989762
"CEACAM6",0.188002639663941,-1.06286029624152,0.045,0.103448275862069,0.843791374869656
"BMP2",0.209702810615879,-0.24116521307177,0.045,0.103448275862069,0.847216753965237
"CALM2",0.211061015900112,1.29454011399617,0.11,0.0344827586206897,0.847216753965237
