"gene","p_val","avg_log2FC","pct.1","pct.2","p_adj"
"C1QC",0.000917460751216462,2.21591863106293,0.542857142857143,0.181818181818182,0.610111399558947
"AQP3",0.0487437284327137,3.10441579707315,0.114285714285714,0,0.831143061737298
"ATG10",0.0261846136038596,4.1736774646557,0.142857142857143,0,0.831143061737298
"BMP2",0.0365117271457367,-3.47397971919371,0,0.121212121212121,0.831143061737298
"BMP6",0.0261846136038596,4.182847072078,0.142857142857143,0,0.831143061737298
"BST1",0.00453285209081041,-4.6666245308279,0,0.212121212121212,0.831143061737298
"CALM3",0.0454033921230632,-1.97913510842662,0.0285714285714286,0.181818181818182,0.831143061737298
"CASP3",0.0487437284327137,3.28233950790327,0.114285714285714,0,0.831143061737298
"CD2",0.0140244075734991,3.64726388371496,0.171428571428571,0,0.831143061737298
"CD33",0.0487437284327137,3.48345808610795,0.114285714285714,0,0.831143061737298
"CD3E",0.0210955039135308,-1.83654774419105,0.0571428571428571,0.272727272727273,0.831143061737298
"CD58",0.0454033921230632,-2.02593084345598,0.0285714285714286,0.181818181818182,0.831143061737298
"CENPF",0.0261846136038596,4.30191297244621,0.142857142857143,0,0.831143061737298
"CIITA",0.0411832012990427,-1.59211682833425,0.0571428571428571,0.242424242424242,0.831143061737298
"CRP",0.0183222940626221,-3.72068652707557,0,0.151515151515152,0.831143061737298
"CYP1B1",0.0365117271457367,-4.52810221686181,0,0.121212121212121,0.831143061737298
"GCG",0.0487437284327137,4.074103520265,0.114285714285714,0,0.831143061737298
"HMGB2",0.0225642897290469,-2.66925947210124,0.0285714285714286,0.212121212121212,0.831143061737298
"IDO1",0.0261846136038596,4.04203883289225,0.142857142857143,0,0.831143061737298
"IGF2",0.0487437284327137,3.37863072953439,0.114285714285714,0,0.831143061737298
"IL12RB2",0.0261846136038596,3.77346281041982,0.142857142857143,0,0.831143061737298
"ITGAL",0.00915040071879285,-4.33224535874224,0,0.181818181818182,0.831143061737298
"ITGB1",0.0365117271457367,-3.64713936615239,0,0.121212121212121,0.831143061737298
"LGALS1",0.0383497795069248,1.37898769872856,0.342857142857143,0.121212121212121,0.831143061737298
"MGP",0.0322562060427042,-2.43369032256392,0.0571428571428571,0.242424242424242,0.831143061737298
"MT1X",0.00915314646948819,-4.49549359867966,0,0.181818181818182,0.831143061737298
"NKG7",0.0334016820937233,2.52030601055209,0.2,0.0303030303030303,0.831143061737298
"NOTCH1",0.0487437284327137,3.70537470001197,0.114285714285714,0,0.831143061737298
"NR1H4",0.0487437284327137,3.95956646433469,0.114285714285714,0,0.831143061737298
"OAS2",0.0487437284327137,3.5888818503429,0.114285714285714,0,0.831143061737298
"OASL",0.0429532626677457,-2.1189175810308,0.0285714285714286,0.181818181818182,0.831143061737298
"PECAM1",0.0365117271457367,-3.92327882014698,0,0.121212121212121,0.831143061737298
"PTGDS",0.0487437284327137,3.59886265009566,0.114285714285714,0,0.831143061737298
"PTGS2",0.0487437284327137,3.52439192812565,0.114285714285714,0,0.831143061737298
"REG1A",0.0487437284327137,3.11298685821387,0.114285714285714,0,0.831143061737298
"S100A2",0.0283065236151873,2.87873601346084,0.2,0.0303030303030303,0.831143061737298
"TNFRSF18",0.0183222940626221,-3.46120822034102,0,0.151515151515152,0.831143061737298
"WNT5A",0.0454033921230632,-2.07319403320561,0.0285714285714286,0.181818181818182,0.831143061737298
"YBX3",0.0261846136038596,3.27604104222049,0.142857142857143,0,0.831143061737298
"TNFRSF1A",0.0526669088769795,-2.29023929541837,0.0571428571428571,0.212121212121212,0.875587360079785
"ACKR3",0.327462172571851,1.11046786387512,0.171428571428571,0.0909090909090909,0.88167715934905
"ACVR1B",0.265583347796366,-2.66385861731022,0.0285714285714286,0.0909090909090909,0.88167715934905
"ADGRA2",0.193073969064158,1.68296391767354,0.114285714285714,0.0303030303030303,0.88167715934905
"ADGRE1",0.265583347796366,-1.93796316598142,0.0285714285714286,0.0909090909090909,0.88167715934905
"ADGRF5",0.183961962747011,1.89696088695823,0.114285714285714,0.0303030303030303,0.88167715934905
"ADGRG6",0.265583347796366,-2.05882286103075,0.0285714285714286,0.0909090909090909,0.88167715934905
"ADM2",0.336950233482001,-1.13941400381145,0.0571428571428571,0.121212121212121,0.88167715934905
"AKT1",0.335624552482247,1.68879044991506,0.0857142857142857,0.0303030303030303,0.88167715934905
"ANGPT4",0.0808398289403036,-2.06410579165489,0.0285714285714286,0.151515151515152,0.88167715934905
"ANGPTL1",0.366701800851214,1.17826231800521,0.0857142857142857,0.0303030303030303,0.88167715934905
"APP",0.335624552482247,2.61553144834382,0.0857142857142857,0.0303030303030303,0.88167715934905
"ARF1",0.295108125418168,0.978640751392092,0.142857142857143,0.0606060606060606,0.88167715934905
"ARG1",0.193073969064158,1.61203416693581,0.114285714285714,0.0303030303030303,0.88167715934905
"ARHGDIB",0.143130690842508,-1.93620515629756,0.0285714285714286,0.121212121212121,0.88167715934905
"ATG5",0.265583347796366,-1.66479319739818,0.0285714285714286,0.0909090909090909,0.88167715934905
"AZU1",0.278718624808312,-1.84238113557091,0.0285714285714286,0.0909090909090909,0.88167715934905
"B2M",0.131369437936837,1.10477001191782,0.371428571428571,0.212121212121212,0.88167715934905
"BAG3",0.368580827517347,-0.786855345476798,0.0857142857142857,0.151515151515152,0.88167715934905
"BAX",0.217534164938607,-1.28010174024798,0.0571428571428571,0.151515151515152,0.88167715934905
"BCL2",0.297477659942746,-0.598252291187587,0.0857142857142857,0.181818181818182,0.88167715934905
